Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
121,812,663,527
122,814,686,540
123,816,688,540
124,824,691,540
125,826,706,554
126,836,720,554
127,839,722,556
128,852,726,562
129,861,726,578
130,861,726,578
131,862,736,591
132,879,763,600
133,881,775,601
134,884,782,601
135,895,785,605
136,903,795,608
137,912,802,611
138,912,826,614
139,912,826,621
140,913,831,640
141,926,832,645
142,928,832,646
143,929,845,646
144,929,846,647
145,930,868,650
146,942,884,655
147,952,901,657
148,953,911,658
149,959,920,659
150,959,921,661
151,959,922,661
152,986,943,666
153,987,948,691
154,987,973,691
155,1000,984,691
156,1009,984,691
157,1023,991,691
158,1027,1017,694
159,1027,1024,704
160,1041,1041,711
161,1041,1059,717
162,1042,1077,721
163,1053,1086,724
164,1068,1086,725
165,1068,1096,726
166,1087,1096,748
167,1088,1106,748
168,1098,1107,766
169,1098,1112,766
170,1107,1113,772
171,1107,1132,777
172,1122,1147,792
173,1125,1177,793
174,1127,1177,793
175,1127,1189,811
176,1128,1195,815
177,1128,1195,818
178,1128,1195,821
179,1142,1196,824
180,1145,1204,824
181,1146,1228,825
182,1150,1239,827
183,1153,1248,828
184,1155,1252,834
185,1156,1252,844
186,1156,1257,856
187,1157,1257,856
188,1157,1257,856
189,1159,1284,856
190,1168,1296,857
191,1184,1296,857
192,1192,1296,866
193,1194,1298,866
194,1196,1300,866
195,1198,1301,866
196,1208,1304,868
197,1211,1304,869
198,1224,1308,870
199,1224,1317,870
200,1235,1317,870
201,1235,1324,876
202,1246,1330,880
203,1263,1330,880
204,1267,1353,895
205,1278,1363,896
206,1283,1377,896
207,1298,1386,896
208,1299,1398,911
209,1312,1401,914
210,1313,1419,916
211,1326,1428,916
212,1334,1435,916
213,1347,1444,917
214,1361,1444,918
215,1363,1449,923
216,1370,1459,932
217,1383,1472,932
218,1386,1481,932
219,1388,1481,932
220,1390,1490,950
221,1391,1494,950
222,1392,1494,951
223,1392,1505,951
224,1403,1505,952
225,1407,1505,953
226,1408,1505,953
227,1409,1505,966
228,1411,1507,967
229,1413,1517,990
230,1417,1519,991
231,1431,1528,991
232,1435,1528,991
233,1446,1539,998
234,1452,1543,1002
235,1454,1545,1006
236,1467,1547,1006
237,1482,1555,1022
238,1493,1555,1022
239,1494,1556,1027
240,1498,1572,1028
241,1499,1578,1030
242,1499,1592,1034
243,1500,1592,1036
244,1502,1614,1038
245,1507,1625,1038
246,1517,1627,1054
247,1518,1636,1057
248,1521,1647,1060
249,1523,1656,1062
250,1523,1668,1062
251,1526,1678,1063
252,1529,1689,1065
253,1529,1715,1066
254,1529,1733,1066
255,1539,1748,1067
256,1540,1753,1067
257,1547,1754,1068
258,1547,1755,1068
259,1547,1755,1085
260,1547,1770,1085
261,1548,1773,1085
262,1558,1778,1085
263,1560,1793,1087
264,1561,1793,1087
265,1564,1793,1092
266,1565,1813,1094
267,1565,1821,1107
268,1576,1821,1118
269,1578,1833,1122
270,1579,1840,1123
271,1579,1846,1126
272,1579,1846,1128
273,1582,1846,1131
274,1584,1851,1131
275,1590,1858,1132
276,1590,1859,1132
277,1590,1860,1134
278,1590,1868,1134
279,1593,1880,1140
280,1603,1897,1143
281,1603,1909,1143
282,1614,1909,1143
283,1615,1909,1143
284,1617,1913,1144
285,1617,1942,1157
286,1619,1942,1168
287,1630,1962,1172
288,1631,1963,1176
289,1633,1963,1178
290,1645,1972,1180
291,1646,1980,1181
292,1657,1980,1182
293,1666,1991,1184
294,1666,1999,1185
295,1670,2004,1202
296,1673,2006,1207
297,1682,2029,1208
298,1682,2030,1209
299,1683,2037,1209
300,1685,2037,1214
301,1687,2050,1230
302,1689,2050,1237
303,1690,2050,1239
304,1690,2056,1239
305,1702,2072,1247
306,1705,2072,1261
307,1707,2072,1266
308,1713,2084,1266
309,1719,2084,1266
310,1723,2096,1267
311,1723,2102,1270
312,1727,2117,1271
313,1736,2119,1271
314,1743,2140,1273
315,1748,2142,1273
316,1753,2144,1278
317,1753,2163,1278
318,1754,2197,1283
319,1754,2213,1283
320,1770,2213,1283
321,1780,2214,1283
322,1797,2221,1283
323,1798,2222,1284
324,1799,2222,1302
325,1810,2227,1302
326,1819,2227,1311
327,1823,2227,1325
328,1825,2240,1326
329,1826,2257,1333
330,1829,2257,1352
331,1833,2257,1366
332,1843,2264,1369
333,1843,2264,1371
334,1846,2264,1373
335,1860,2274,1373
336,1862,2276,1373
337,1875,2277,1373
338,1876,2277,1376
339,1877,2289,1378
340,1877,2299,1379
341,1877,2319,1383
342,1878,2341,1383
343,1884,2369,1401
344,1884,2393,1411
345,1885,2393,1415
346,1890,2399,1433
347,1890,2399,1440
348,1890,2417,1441
349,1890,2417,1442
350,1891,2417,1442
351,1893,2431,1446
352,1895,2437,1447
353,1908,2444,1448
354,1911,2444,1465
355,1911,2457,1480
356,1912,2458,1481
357,1912,2463,1481
358,1912,2463,1483
359,1913,2465,1498
360,1914,2472,1510
361,1916,2472,1510
362,1917,2482,1511
363,1930,2487,1511
364,1931,2495,1512
365,1934,2501,1512
366,1942,2501,1518
367,1944,2514,1518
368,1949,2528,1520
369,1950,2528,1536
370,1951,2528,1542
371,1951,2543,1561
372,1951,2550,1569
373,1967,2561,1573
374,1969,2572,1573
375,1971,2585,1573
376,1971,2585,1573
377,1976,2598,1575
378,1976,2604,1586
379,1990,2607,1592
380,1992,2607,1605
381,1992,2610,1608
382,1993,2612,1624
383,1995,2612,1624
384,1995,2612,1625
385,1996,2618,1654
386,2008,2629,1659
387,2020,2643,1660
388,2029,2645,1682
389,2032,2648,1683
390,2032,2649,1685
391,2032,2671,1685
392,2045,2682,1685
393,2045,2687,1687
394,2045,2687,1697
395,2046,2694,1699
396,2046,2699,1699
397,2051,2702,1702
398,2052,2703,1713
399,2057,2703,1716
400,2069,2705,1727
401,2081,2714,1729
402,2092,2734,1736
403,2096,2746,1736
404,2096,2746,1748
405,2098,2746,1749
406,2107,2746,1754
407,2107,2754,1760
408,2107,2762,1764
409,2107,2780,1764
410,2108,2780,1764
411,2112,2782,1765
412,2112,2793,1766
413,2124,2800,1766
414,2131,2814,1780
415,2143,2821,1791
416,2143,2823,1791
417,2145,2823,1792
418,2158,2825,1808
419,2159,2825,1823
420,2167,2825,1830
421,2168,2825,1830
422,2178,2835,1836
423,2180,2835,1849
424,2181,2850,1851
425,2182,2851,1851
426,2186,2851,1852
427,2198,2858,1852
428,2200,2858,1865
429,2203,2858,1871
430,2216,2858,1871
431,2218,2863,1882
432,2219,2863,1891
433,2220,2865,1907
434,2233,2866,1924
435,2233,2866,1925
436,2243,2866,1935
437,2245,2889,1935
438,2259,2890,1941
439,2262,2901,1961
440,2262,2905,1970
441,2265,2906,1970
442,2266,2921,1988
443,2266,2923,1991
444,2266,2925,1992
445,2266,2932,1993
446,2268,2946,1997
447,2269,2956,1997
448,2269,2958,1998
449,2275,2962,1999
450,2285,2974,2003
451,2289,3009,2021
452,2289,3019,2021
453,2300,3029,2021
454,2301,3030,2049
455,2303,3032,2049
456,2306,3033,2061
457,2306,3033,2077
458,2308,3035,2077
459,2308,3036,2080
460,2314,3052,2081
461,2328,3062,2082
462,2330,3065,2082
463,2340,3066,2100
464,2346,3072,2101
465,2346,3084,2118
466,2347,3090,2119
467,2351,3099,2139
468,2354,3111,2140
469,2356,3111,2159
470,2357,3122,2159
471,2358,3122,2159
472,2360,3124,2161
473,2360,3129,2169
474,2363,3129,2184
475,2363,3133,2186
476,2383,3139,2187
477,2394,3146,2187
478,2395,3155,2192
479,2402,3157,2193
480,2402,3179,2198
481,2405,3181,2198
482,2406,3181,2213
483,2406,3183,2213
484,2406,3184,2230
485,2406,3185,2234
486,2407,3191,2236
487,2408,3204,2236
488,2418,3204,2240
489,2429,3212,2267
490,2440,3220,2288
491,2452,3227,2294
492,2452,3227,2294
493,2461,3248,2307
494,2478,3251,2307
495,2480,3263,2323
496,2482,3283,2338
497,2482,3285,2350
498,2494,3285,2352
499,2494,3287,2355
500,2495,3307,2355
501,2496,3331,2357
502,2507,3341,2359
503,2507,3373,2359
504,2517,3380,2359
505,2524,3400,2359
506,2526,3400,2361
507,2527,3400,2382
508,2527,3400,2382
509,2530,3405,2382
510,2534,3405,2407
511,2539,3406,2407
512,2539,3408,2407
513,2547,3408,2409
514,2547,3413,2409
515,2547,3415,2409
516,2547,3415,2412
517,2548,3449,2413
518,2548,3455,2417
519,2551,3455,2421
520,2565,3466,2421
521,2578,3473,2437
522,2590,3490,2439
523,2604,3491,2440
524,2605,3498,2440
525,2613,3498,2456
526,2614,3498,2456
527,2614,3500,2456
528,2614,3522,2458
529,2618,3534,2459
530,2624,3534,2482
531,2624,3536,2482
532,2624,3541,2483
533,2633,3550,2492
534,2633,3557,2498
535,2634,3567,2498
536,2634,3576,2498
537,2634,3578,2498
538,2644,3590,2499
539,2651,3590,2503
540,2652,3590,2504
541,2653,3608,2504
542,2655,3608,2505
543,2666,3620,2515
544,2669,3622,2518
545,2669,3622,2518
546,2671,3636,2527
547,2673,3636,2528
548,2675,3644,2528
549,2676,3667,2528
550,2678,3669,2529
551,2678,3669,2529
552,2690,3669,2529
553,2690,3680,2531
554,2694,3685,2535
555,2703,3699,2536
556,2703,3702,2538
557,2703,3703,2542
558,2704,3708,2542
559,2704,3731,2543
560,2705,3741,2545
561,2706,3753,2547
562,2719,3753,2548
563,2719,3753,2563
564,2721,3753,2579
565,2734,3754,2579
566,2745,3765,2579
567,2750,3765,2580
568,2761,3771,2588
569,2765,3772,2588
570,2766,3782,2588
571,2775,3782,2592
572,2775,3792,2593
573,2780,3793,2593
574,2783,3794,2595
575,2783,3803,2595
576,2783,3805,2629
577,2784,3805,2630
578,2786,3806,2632
579,2786,3806,2632
580,2786,3809,2635
581,2788,3809,2637
582,2796,3809,2654
583,2796,3815,2657
584,2808,3829,2660
585,2808,3829,2660
586,2808,3832,2661
587,2818,3851,2672
588,2819,3858,2673
589,2833,3858,2674
590,2833,3864,2676
591,2844,3871,2680
592,2844,3877,2682
593,2845,3877,2682
594,2858,3886,2683
595,2860,3887,2691
596,2871,3888,2693
597,2872,3888,2695
598,2874,3891,2697
599,2878,3901,2697
600,2878,3907,2712
601,2888,3909,2712
602,2888,3911,2725
603,2888,3912,2727
604,2900,3912,2727
605,2901,3912,2738
606,2902,3912,2739
607,2903,3914,2740
608,2904,3914,2740
609,2905,3914,2740
610,2905,3916,2741
611,2906,3916,2741
612,2906,3930,2742
613,2917,3934,2743
614,2919,3946,2745
615,2923,3956,2746
616,2925,3958,2747
617,2925,3958,2770
618,2925,3968,2770
619,2925,3968,2770
620,2925,3968,2770
621,2927,3968,2771
622,2941,3968,2773
623,2941,3976,2773
624,2952,3977,2775
625,2952,3978,2780
626,2962,3979,2781
627,2976,3987,2781
628,2990,3987,2782
629,2990,3987,2782
630,3000,3987,2783
631,3010,3987,2805
632,3020,3992,2807
633,3022,3994,2807
634,3032,3994,2808
635,3032,3994,2808
636,3033,3998,2808
637,3033,4000,2808
638,3043,4007,2822
639,3055,4007,2822
640,3055,4007,2826
641,3057,4008,2826
642,3057,4008,2826
643,3058,4009,2841
644,3065,4014,2845
645,3066,4014,2846
646,3067,4016,2859
647,3068,4016,2882
648,3068,4027,2901
649,3069,4027,2902
650,3080,4029,2902
651,3080,4045,2904
652,3080,4045,2909
653,3081,4047,2911
654,3081,4047,2911
655,3082,4051,2911
656,3082,4051,2911
657,3093,4057,2915
658,3093,4060,2915
659,3094,4075,2917
660,3095,4076,2917
661,3095,4079,2917
662,3098,4081,2917
663,3106,4085,2917
664,3106,4097,2918
665,3106,4098,2920
666,3112,4106,2920
667,3114,4106,2921
668,3116,4106,2942
669,3121,4117,2942
670,3121,4119,2965
671,3121,4130,2965
672,3134,4132,2967
673,3136,4135,2981
674,3139,4148,2992
675,3139,4148,2993
676,3147,4156,2993
677,3149,4156,2996
678,3150,4160,3000
679,3150,4165,3002
680,3152,4165,3019
681,3154,4166,3020
682,3154,4167,3022
683,3165,4194,3023
684,3165,4195,3024
685,3165,4207,3024
686,3165,4208,3025
687,3166,4208,3025
688,3169,4212,3030
689,3169,4216,3030
690,3169,4216,3037
691,3169,4224,3037
692,3175,4224,3037
693,3176,4224,3049
694,3178,4225,3049
695,3178,4240,3050
696,3179,4243,3051
697,3179,4254,3052
698,3180,4269,3052
699,3181,4269,3074
700,3184,4269,3077
701,3188,4286,3077
702,3188,4291,3077
703,3189,4291,3078
704,3189,4294,3079
705,3191,4296,3079
706,3191,4296,3079
707,3205,4304,3083
708,3205,4305,3085
709,3206,4325,3105
710,3209,4325,3107
711,3217,4325,3107
712,3217,4326,3107
713,3218,4326,3107
714,3220,4335,3123
715,3220,4335,3123
716,3220,4335,3123
717,3220,4338,3124
718,3224,4339,3126
719,3237,4340,3127
720,3237,4340,3127
721,3249,4340,3127
722,3250,4350,3128
723,3252,4353,3128
724,3264,4353,3137
725,3264,4354,3137
726,3265,4354,3138
727,3267,4356,3144
728,3270,4356,3145
729,3282,4358,3160
730,3282,4358,3160
731,3283,4359,3160
732,3283,4359,3165
733,3291,4360,3168
734,3303,4362,3168
735,3303,4362,3186
736,3307,4362,3186
737,3307,4366,3210
738,3328,4380,3210
739,3330,4380,3211
740,3330,4386,3211
741,3330,4386,3212
742,3340,4386,3212
743,3341,4386,3219
744,3341,4387,3220
745,3342,4387,3220
746,3353,4388,3220
747,3353,4388,3220
748,3354,4388,3220
749,3355,4397,3223
750,3357,4399,3224
751,3357,4400,3225
752,3357,4400,3225
753,3360,4405,3226
754,3360,4405,3226
755,3361,4413,3226
756,3361,4415,3226
757,3362,4416,3227
758,3381,4416,3227
759,3382,4420,3231
760,3384,4427,3231
761,3387,4431,3241
762,3388,4431,3241
763,3389,4431,3241
764,3395,4435,3242
765,3395,4446,3250
766,3396,4446,3250
767,3406,4446,3253
768,3426,4448,3256
769,3426,4448,3260
770,3428,4448,3261
771,3429,4462,3262
772,3440,4477,3262
773,3440,4479,3263
774,3442,4495,3265
775,3442,4501,3272
776,3442,4502,3273
777,3454,4506,3273
778,3454,4506,3274
779,3463,4511,3275
780,3474,4511,3275
781,3474,4511,3275
782,3474,4513,3275
783,3477,4514,3276
784,3489,4516,3277
785,3489,4518,3277
786,3491,4519,3277
787,3492,4526,3282
788,3493,4527,3282
789,3494,4527,3282
790,3494,4527,3282
791,3495,4531,3282
792,3495,4531,3286
793,3495,4532,3286
794,3495,4534,3286
795,3506,4534,3302
796,3506,4534,3302
797,3509,4534,3302
798,3510,4534,3303
799,3510,4543,3321
800,3512,4543,3326
801,3514,4543,3326
802,3515,4548,3327
803,3515,4558,3327
804,3524,4559,3327
805,3533,4562,3328
806,3533,4562,3337
807,3533,4567,3355
808,3538,4569,3355
809,3538,4569,3355
810,3538,4569,3355
811,3542,4584,3355
812,3543,4584,3358
813,3543,4585,3359
814,3544,4590,3359
815,3545,4591,3360
816,3546,4600,3361
817,3547,4600,3361
818,3547,4602,3361
819,3547,4606,3362
820,3548,4620,3362
821,3559,4622,3362
822,3570,4622,3362
823,3573,4624,3362
824,3573,4634,3364
825,3575,4650,3365
826,3578,4653,3366
827,3578,4658,3366
828,3579,4668,3372
829,3589,4670,3373
830,3589,4690,3391
831,3590,4699,3392
832,3598,4699,3393
833,3599,4699,3393
834,3599,4702,3393
835,3599,4702,3394
836,3600,4702,3394
837,3603,4705,3394
838,3603,4705,3395
839,3605,4706,3395
840,3605,4706,3406
841,3606,4707,3408
842,3607,4710,3408
843,3607,4732,3409
844,3607,4733,3409
845,3607,4741,3414
846,3617,4741,3423
847,3621,4742,3423
848,3630,4744,3427
849,3630,4744,3428
850,3631,4748,3430
851,3633,4749,3430
852,3635,4749,3439
853,3637,4750,3439
854,3639,4750,3439
855,3639,4751,3439
856,3639,4760,3439
857,3642,4762,3440
858,3642,4763,3440
859,3642,4769,3440
860,3642,4770,3457
861,3642,4771,3457
862,3654,4771,3457
863,3654,4774,3460
864,3654,4774,3462
865,3663,4776,3462
866,3663,4788,3463
867,3663,4788,3478
868,3676,4788,3478
869,3689,4790,3480
870,3691,4790,3482
871,3692,4791,3482
872,3692,4797,3484
873,3705,4800,3484
874,3706,4807,3484
875,3707,4818,3488
876,3710,4819,3491
877,3710,4820,3493
878,3711,4821,3493
879,3712,4836,3494
880,3712,4837,3494
881,3712,4837,3494
882,3712,4844,3499
883,3712,4848,3503
884,3714,4848,3506
885,3714,4852,3506
886,3723,4867,3507
887,3727,4869,3507
888,3730,4870,3513
889,3733,4871,3513
890,3733,4871,3521
891,3734,4872,3522
892,3737,4874,3523
893,3737,4874,3524
894,3741,4876,3524
895,3741,4890,3524
896,3756,4899,3524
897,3756,4899,3524
898,3759,4899,3524
899,3760,4900,3527
900,3761,4901,3535
901,3762,4902,3540
902,3762,4903,3540
903,3762,4903,3541
904,3762,4907,3548
905,3764,4907,3570
906,3764,4914,3572
907,3765,4917,3589
908,3767,4917,3589
909,3767,4917,3589
910,3769,4922,3589
911,3772,4924,3590
912,3774,4924,3593
913,3775,4944,3593
914,3776,4957,3603
915,3776,4957,3603
916,3777,4957,3605
917,3778,4957,3605
918,3779,4968,3606
919,3780,4969,3607
920,3792,4969,3607
921,3808,4974,3611
922,3809,4974,3615
923,3809,4974,3616
924,3810,4976,3616
925,3812,4976,3616
926,3812,4977,3616
927,3812,4979,3616
928,3813,4985,3617
929,3813,4985,3619
930,3813,4986,3619
931,3815,4989,3623
932,3817,5004,3623
933,3817,5004,3623
934,3817,5004,3631
935,3817,5004,3652
936,3830,5006,3653
937,3830,5006,3657
938,3830,5012,3657
939,3831,5025,3657
940,3831,5025,3657
941,3832,5025,3657
942,3833,5025,3657
943,3833,5025,3657
944,3833,5042,3660
945,3836,5042,3660
946,3838,5042,3669
947,3840,5043,3669
948,3841,5046,3669
949,3842,5060,3669
950,3844,5060,3669
951,3845,5062,3669
952,3845,5063,3670
953,3846,5069,3670
954,3847,5071,3689
955,3849,5073,3691
956,3849,5073,3692
957,3850,5073,3700
958,3860,5073,3702
959,3860,5073,3702
960,3860,5074,3702
961,3860,5074,3702
962,3871,5075,3702
963,3881,5083,3702
964,3891,5083,3702
965,3892,5088,3703
966,3894,5088,3704
967,3894,5088,3721
968,3895,5088,3722
969,3895,5089,3722
970,3895,5090,3723
971,3896,5091,3743
972,3896,5100,3743
973,3896,5114,3747
974,3898,5116,3747
975,3899,5116,3749
976,3899,5116,3749
977,3900,5118,3755
978,3902,5118,3755
979,3903,5121,3755
980,3904,5133,3766
981,3905,5133,3767
982,3908,5133,3769
983,3908,5134,3777
984,3918,5139,3777
985,3919,5141,3777
986,3920,5142,3777
987,3920,5142,3777
988,3920,5143,3791
989,3930,5148,3791
990,3933,5148,3791
991,3933,5152,3793
992,3933,5153,3794
993,3933,5153,3799
994,3933,5155,3805
995,3942,5168,3806
996,3943,5173,3810
997,3943,5177,3810
998,3943,5179,3810
999,3949,5197,3810
1000,3950,5203,3811
1001,3951,5204,3811
1002,3961,5208,3811
1003,3961,5214,3830
1004,3972,5218,3830
1005,3972,5218,3834
1006,3975,5218,3855
1007,3992,5221,3859
1008,3998,5227,3859
1009,3998,5227,3860
1010,3999,5231,3860
1011,3999,5233,3860
1012,3999,5236,3861
1013,4000,5240,3861
1014,4000,5245,3862
1015,4010,5253,3862
1016,4012,5265,3862
1017,4016,5272,3868
1018,4016,5273,3878
1019,4016,5276,3878
1020,4016,5284,3883
1021,4017,5293,3884
1022,4018,5293,3884
1023,4018,5293,3884
1024,4018,5301,3885
1025,4018,5309,3885
1026,4019,5317,3886
1027,4020,5323,3888
1028,4021,5333,3916
1029,4021,5339,3920
1030,4022,5339,3920
1031,4030,5343,3920
1032,4031,5350,3921
1033,4032,5353,3921
1034,4033,5359,3921
1035,4033,5369,3921
1036,4033,5372,3922
1037,4034,5373,3928
1038,4034,5384,3944
1039,4035,5398,3952
1040,4044,5406,3954
1041,4046,5410,3955
1042,4056,5412,3955
1043,4056,5412,3956
1044,4056,5415,3957
1045,4058,5415,3959
1046,4058,5423,3963
1047,4059,5425,3963
1048,4059,5426,3964
1049,4060,5427,3965
1050,4062,5428,3965
1051,4062,5428,3965
1052,4067,5431,3967
1053,4067,5431,3969
1054,4068,5434,3977
1055,4068,5437,3978
1056,4069,5438,4002
1057,4069,5441,4002
1058,4080,5444,4003
1059,4082,5444,4003
1060,4083,5449,4003
1061,4083,5449,4008
1062,4094,5452,4008
1063,4107,5454,4008
1064,4107,5458,4011
1065,4116,5458,4012
1066,4116,5458,4013
1067,4116,5459,4013
1068,4126,5461,4013
1069,4128,5463,4014
1070,4128,5463,4014
1071,4128,5463,4017
1072,4128,5464,4017
1073,4129,5464,4020
1074,4130,5464,4033
1075,4130,5464,4034
1076,4132,5464,4034
1077,4132,5464,4034
1078,4132,5465,4036
1079,4132,5465,4037
1080,4132,5465,4054
1081,4132,5471,4054
1082,4132,5471,4056
1083,4132,5472,4057
1084,4134,5477,4057
1085,4134,5477,4057
1086,4138,5496,4058
1087,4141,5502,4059
1088,4158,5502,4060
1089,4160,5504,4060
1090,4160,5505,4060
1091,4162,5505,4060
1092,4163,5505,4061
1093,4164,5506,4067
1094,4164,5506,4067
1095,4168,5507,4081
1096,4168,5508,4081
1097,4170,5508,4081
1098,4170,5508,4081
1099,4175,5511,4082
1100,4188,5511,4082
1101,4190,5513,4085
1102,4196,5514,4085
1103,4197,5522,4103
1104,4197,5523,4117
1105,4209,5523,4119
1106,4219,5524,4137
1107,4231,5525,4138
1108,4233,5525,4139
1109,4233,5526,4139
1110,4233,5530,4139
1111,4234,5543,4139
1112,4234,5543,4139
1113,4234,5563,4139
1114,4235,5566,4141
1115,4235,5568,4141
1116,4236,5568,4141
1117,4236,5568,4148
1118,4236,5574,4149
1119,4237,5574,4150
1120,4237,5575,4152
1121,4251,5576,4153
1122,4252,5580,4153
1123,4253,5585,4153
1124,4255,5587,4153
1125,4262,5588,4176
1126,4263,5590,4176
1127,4275,5592,4176
1128,4276,5593,4189
1129,4276,5593,4189
1130,4276,5604,4189
1131,4277,5604,4190
1132,4287,5606,4190
1133,4288,5606,4190
1134,4291,5606,4199
1135,4291,5607,4200
1136,4292,5620,4203
1137,4293,5620,4204
1138,4293,5632,4204
1139,4293,5643,4204
1140,4293,5643,4207
1141,4294,5643,4207
1142,4301,5643,4207
1143,4301,5651,4208
1144,4302,5651,4216
1145,4309,5651,4217
1146,4312,5652,4217
1147,4313,5657,4217
1148,4313,5661,4218
1149,4313,5661,4219
1150,4315,5662,4219
1151,4320,5662,4220
1152,4321,5663,4223
1153,4322,5663,4227
1154,4323,5663,4227
1155,4323,5665,4227
1156,4324,5673,4227
1157,4324,5676,4227
1158,4324,5689,4227
1159,4324,5691,4228
1160,4324,5691,4237
1161,4324,5691,4237
1162,4324,5692,4237
1163,4324,5692,4238
1164,4326,5693,4240
1165,4326,5694,4260
1166,4326,5694,4260
1167,4326,5694,4261
1168,4338,5694,4262
1169,4339,5697,4265
1170,4341,5698,4266
1171,4342,5708,4285
1172,4350,5715,4285
1173,4363,5717,4288
1174,4364,5733,4289
1175,4364,5747,4289
1176,4364,5752,4297
1177,4368,5758,4297
1178,4369,5768,4306
1179,4378,5776,4315
1180,4378,5781,4315
1181,4378,5783,4319
1182,4381,5783,4321
1183,4391,5787,4322
1184,4391,5787,4322
1185,4391,5790,4322
1186,4402,5791,4323
1187,4412,5791,4324
1188,4412,5804,4324
1189,4412,5806,4324
1190,4414,5806,4324
1191,4426,5808,4324
1192,4426,5819,4341
1193,4428,5819,4341
1194,4440,5819,4343
1195,4451,5821,4346
1196,4451,5823,4346
1197,4451,5823,4350
1198,4452,5824,4352
1199,4453,5831,4352
1200,4455,5832,4359
1201,4467,5834,4376
1202,4468,5835,4396
1203,4468,5837,4397
1204,4469,5838,4397
1205,4470,5839,4397
1206,4470,5839,4413
1207,4479,5842,4413
1208,4485,5849,4414
1209,4485,5854,4414
1210,4485,5857,4414
1211,4488,5857,4437
1212,4488,5857,4437
1213,4488,5860,4437
1214,4488,5860,4438
1215,4489,5860,4451
1216,4489,5860,4454
1217,4491,5862,4456
1218,4492,5863,4456
1219,4493,5864,4457
1220,4503,5868,4457
1221,4505,5869,4472
1222,4506,5869,4479
1223,4508,5869,4479
1224,4510,5869,4479
1225,4510,5869,4480
1226,4513,5872,4498
1227,4513,5872,4499
1228,4514,5873,4500
1229,4514,5876,4500
1230,4514,5878,4502
1231,4514,5896,4503
1232,4514,5896,4516
1233,4514,5896,4517
1234,4514,5900,4518
1235,4516,5904,4529
1236,4516,5905,4529
1237,4517,5905,4532
1238,4518,5906,4532
1239,4519,5906,4533
1240,4527,5906,4534
1241,4527,5908,4534
1242,4527,5908,4534
1243,4531,5908,4534
1244,4542,5909,4534
1245,4544,5922,4534
1246,4545,5922,4535
1247,4545,5922,4536
1248,4547,5922,4538
1249,4550,5923,4538
1250,4552,5924,4538
1251,4552,5925,4561
1252,4553,5926,4561
1253,4555,5926,4561
1254,4555,5928,4563
1255,4556,5928,4563
1256,4556,5928,4564
1257,4556,5928,4564
1258,4560,5928,4565
1259,4560,5929,4567
1260,4560,5929,4567
1261,4560,5948,4567
1262,4560,5950,4567
1263,4560,5951,4567
1264,4565,5964,4567
1265,4574,5964,4567
1266,4574,5968,4575
1267,4577,5968,4576
1268,4581,5968,4582
1269,4581,5976,4598
1270,4582,5983,4598
1271,4583,5983,4602
1272,4583,5983,4603
1273,4583,5983,4603
1274,4584,5990,4603
1275,4584,5990,4607
1276,4585,5995,4611
1277,4589,5996,4611
1278,4591,5996,4611
1279,4591,5996,4611
1280,4593,6010,4611
1281,4594,6010,4611
1282,4595,6010,4611
1283,4596,6010,4613
1284,4596,6015,4618
1285,4597,6015,4618
1286,4597,6016,4619
